Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
75.0,2020-01-17,call,AAPL200117C00075000,95.35,97.5,102.0,0.0,0.0,2.0,5.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-02 14:30:00,"{'contractSymbol': 'AAPL200117C00075000', 'strike': 75.0, 'currency': 'USD', 'lastPrice': 95.35, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 5, 'bid': 97.5, 'ask': 102.0, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1514903400, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
80.0,2018-02-16,call,AAPL180216C00080000,95.05,94.8,95.45,2.050003,2.2043045,5.0,8.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-05 17:15:43,"{'contractSymbol': 'AAPL180216C00080000', 'strike': 80.0, 'currency': 'USD', 'lastPrice': 95.05, 'change': 2.050003, 'percentChange': 2.2043045, 'volume': 5, 'openInterest': 8, 'bid': 94.8, 'ask': 95.45, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1515172543, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
80.0,2018-02-16,put,AAPL180216P00080000,0.01,0.0,0.05,0.0,0.0,1.0,2425.0,1.0468797656250002,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-12-27 15:15:27,"{'contractSymbol': 'AAPL180216P00080000', 'strike': 80.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 2425, 'bid': 0.0, 'ask': 0.05, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1514387727, 'impliedVolatility': 1.0468797656250002, 'inTheMoney': False}"
80.0,2018-04-20,put,AAPL180420P00080000,0.03,0.0,0.09,0.0,0.0,2.0,328.0,0.6093789062500001,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-11-13 17:13:31,"{'contractSymbol': 'AAPL180420P00080000', 'strike': 80.0, 'currency': 'USD', 'lastPrice': 0.03, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 328, 'bid': 0.0, 'ask': 0.09, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1510593211, 'impliedVolatility': 0.6093789062500001, 'inTheMoney': False}"
80.0,2018-06-15,call,AAPL180615C00080000,93.7,94.75,95.6,0.0,0.0,10.0,10.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-03 17:07:52,"{'contractSymbol': 'AAPL180615C00080000', 'strike': 80.0, 'currency': 'USD', 'lastPrice': 93.7, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 10, 'bid': 94.75, 'ask': 95.6, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1514999272, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
80.0,2018-06-15,put,AAPL180615P00080000,0.05,0.0,0.07,-0.06,-54.545456,40.0,1092.0,0.5019581054687501,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-12-07 18:12:46,"{'contractSymbol': 'AAPL180615P00080000', 'strike': 80.0, 'currency': 'USD', 'lastPrice': 0.05, 'change': -0.06, 'percentChange': -54.545456, 'volume': 40, 'openInterest': 1092, 'bid': 0.0, 'ask': 0.07, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1512670366, 'impliedVolatility': 0.5019581054687501, 'inTheMoney': False}"
80.0,2018-09-21,call,AAPL180921C00080000,90.85,89.7,92.0,14.699997,19.304,1.0,20.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-12-04 19:30:30,"{'contractSymbol': 'AAPL180921C00080000', 'strike': 80.0, 'currency': 'USD', 'lastPrice': 90.85, 'change': 14.699997, 'percentChange': 19.304, 'volume': 1, 'openInterest': 20, 'bid': 89.7, 'ask': 92.0, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1512415830, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
80.0,2018-09-21,put,AAPL180921P00080000,0.15,0.0,0.18,0.0,0.0,63.0,296.0,0.436529072265625,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-11-06 16:35:35,"{'contractSymbol': 'AAPL180921P00080000', 'strike': 80.0, 'currency': 'USD', 'lastPrice': 0.15, 'change': 0.0, 'percentChange': 0.0, 'volume': 63, 'openInterest': 296, 'bid': 0.0, 'ask': 0.18, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1509986135, 'impliedVolatility': 0.436529072265625, 'inTheMoney': False}"
80.0,2019-01-18,call,AAPL190118C00080000,99.5,98.0,100.85,0.0,0.0,20.0,1621.0,0.571415418701172,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 15:02:26,"{'contractSymbol': 'AAPL190118C00080000', 'strike': 80.0, 'currency': 'USD', 'lastPrice': 99.5, 'change': 0.0, 'percentChange': 0.0, 'volume': 20, 'openInterest': 1621, 'bid': 98.0, 'ask': 100.85, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516287746, 'impliedVolatility': 0.571415418701172, 'inTheMoney': True}"
80.0,2019-01-18,put,AAPL190118P00080000,0.14,0.11,0.16,-0.019999996,-12.499998,3.0,2948.0,0.352545537109375,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:52:22,"{'contractSymbol': 'AAPL190118P00080000', 'strike': 80.0, 'currency': 'USD', 'lastPrice': 0.14, 'change': -0.019999996, 'percentChange': -12.499998, 'volume': 3, 'openInterest': 2948, 'bid': 0.11, 'ask': 0.16, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516395142, 'impliedVolatility': 0.352545537109375, 'inTheMoney': False}"
80.0,2020-01-17,call,AAPL200117C00080000,98.65,98.3,99.05,-1.6500015,-1.6450663,141.0,559.0,0.3016427258300781,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:50:00,"{'contractSymbol': 'AAPL200117C00080000', 'strike': 80.0, 'currency': 'USD', 'lastPrice': 98.65, 'change': -1.6500015, 'percentChange': -1.6450663, 'volume': 141, 'openInterest': 559, 'bid': 98.3, 'ask': 99.05, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1516395000, 'impliedVolatility': 0.3016427258300781, 'inTheMoney': True}"
80.0,2020-01-17,put,AAPL200117P00080000,0.4,0.35,0.47,0.0,0.0,3.0,2083.0,0.29175512939453113,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-17 19:42:18,"{'contractSymbol': 'AAPL200117P00080000', 'strike': 80.0, 'currency': 'USD', 'lastPrice': 0.4, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 2083, 'bid': 0.35, 'ask': 0.47, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1516218138, 'impliedVolatility': 0.29175512939453113, 'inTheMoney': False}"
85.0,2018-02-16,call,AAPL180216C00085000,90.73,89.65,90.5,0.0,0.0,22.0,1.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-11-09 20:49:37,"{'contractSymbol': 'AAPL180216C00085000', 'strike': 85.0, 'currency': 'USD', 'lastPrice': 90.73, 'change': 0.0, 'percentChange': 0.0, 'volume': 22, 'openInterest': 1, 'bid': 89.65, 'ask': 90.5, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1510260577, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
85.0,2018-02-16,put,AAPL180216P00085000,0.01,0.0,0.02,-0.02,-66.66667,1.0,1124.0,0.8906260937499999,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-12-29 20:27:26,"{'contractSymbol': 'AAPL180216P00085000', 'strike': 85.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': -0.02, 'percentChange': -66.66667, 'volume': 1, 'openInterest': 1124, 'bid': 0.0, 'ask': 0.02, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1514579246, 'impliedVolatility': 0.8906260937499999, 'inTheMoney': False}"
85.0,2018-04-20,call,AAPL180420C00085000,90.6,89.65,90.5,0.0,0.0,2.0,1.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-11-09 20:49:44,"{'contractSymbol': 'AAPL180420C00085000', 'strike': 85.0, 'currency': 'USD', 'lastPrice': 90.6, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 1, 'bid': 89.65, 'ask': 90.5, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1510260584, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
85.0,2018-04-20,put,AAPL180420P00085000,0.03,0.0,0.1,-0.07,-70.0,6.0,605.0,0.5742230078125,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-11-28 20:21:54,"{'contractSymbol': 'AAPL180420P00085000', 'strike': 85.0, 'currency': 'USD', 'lastPrice': 0.03, 'change': -0.07, 'percentChange': -70.0, 'volume': 6, 'openInterest': 605, 'bid': 0.0, 'ask': 0.1, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1511900514, 'impliedVolatility': 0.5742230078125, 'inTheMoney': False}"
85.0,2018-06-15,call,AAPL180615C00085000,90.6,89.55,90.65,0.0,0.0,10.0,5.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-11-09 20:36:48,"{'contractSymbol': 'AAPL180615C00085000', 'strike': 85.0, 'currency': 'USD', 'lastPrice': 90.6, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 5, 'bid': 89.55, 'ask': 90.65, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1510259808, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
85.0,2018-06-15,put,AAPL180615P00085000,0.01,0.0,0.1,0.0,0.0,2.0,1393.0,0.48730981445312505,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 15:26:24,"{'contractSymbol': 'AAPL180615P00085000', 'strike': 85.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 1393, 'bid': 0.0, 'ask': 0.1, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1516289184, 'impliedVolatility': 0.48730981445312505, 'inTheMoney': False}"
85.0,2018-09-21,put,AAPL180921P00085000,0.02,0.01,0.14,-0.18,-90.0,2.0,563.0,0.3930724755859375,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-12-15 20:07:06,"{'contractSymbol': 'AAPL180921P00085000', 'strike': 85.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': -0.18, 'percentChange': -90.0, 'volume': 2, 'openInterest': 563, 'bid': 0.01, 'ask': 0.14, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1513368426, 'impliedVolatility': 0.3930724755859375, 'inTheMoney': False}"
85.0,2019-01-18,call,AAPL190118C00085000,93.06,91.75,95.6,-1.7300034,-1.8250905,7.0,214.0,0.5196581237792968,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 15:55:19,"{'contractSymbol': 'AAPL190118C00085000', 'strike': 85.0, 'currency': 'USD', 'lastPrice': 93.06, 'change': -1.7300034, 'percentChange': -1.8250905, 'volume': 7, 'openInterest': 214, 'bid': 91.75, 'ask': 95.6, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516377319, 'impliedVolatility': 0.5196581237792968, 'inTheMoney': True}"
85.0,2019-01-18,put,AAPL190118P00085000,0.19,0.14,0.24,-0.049999997,-20.833332,123.0,2721.0,0.34668622070312494,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 18:50:17,"{'contractSymbol': 'AAPL190118P00085000', 'strike': 85.0, 'currency': 'USD', 'lastPrice': 0.19, 'change': -0.049999997, 'percentChange': -20.833332, 'volume': 123, 'openInterest': 2721, 'bid': 0.14, 'ask': 0.24, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516387817, 'impliedVolatility': 0.34668622070312494, 'inTheMoney': False}"
85.0,2020-01-17,call,AAPL200117C00085000,88.03,87.0,92.0,0.0,0.0,1.0,33.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-12-14 20:59:32,"{'contractSymbol': 'AAPL200117C00085000', 'strike': 85.0, 'currency': 'USD', 'lastPrice': 88.03, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 33, 'bid': 87.0, 'ask': 92.0, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1513285172, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
85.0,2020-01-17,put,AAPL200117P00085000,0.52,0.5,0.67,0.0,0.0,1.0,298.0,0.28882547119140617,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-16 14:30:23,"{'contractSymbol': 'AAPL200117P00085000', 'strike': 85.0, 'currency': 'USD', 'lastPrice': 0.52, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 298, 'bid': 0.5, 'ask': 0.67, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1516113023, 'impliedVolatility': 0.28882547119140617, 'inTheMoney': False}"
90.0,2018-02-16,call,AAPL180216C00090000,80.67,79.3,80.05,-4.9400024,-5.7703567,5.0,0.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-12-08 16:04:04,"{'contractSymbol': 'AAPL180216C00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 80.67, 'change': -4.9400024, 'percentChange': -5.7703567, 'volume': 5, 'openInterest': 0, 'bid': 79.3, 'ask': 80.05, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1512749044, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
90.0,2018-02-16,put,AAPL180216P00090000,0.01,0.0,0.01,0.0,0.0,30.0,2349.0,0.7812521875,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 18:47:12,"{'contractSymbol': 'AAPL180216P00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 30, 'openInterest': 2349, 'bid': 0.0, 'ask': 0.01, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1516301232, 'impliedVolatility': 0.7812521875, 'inTheMoney': False}"
90.0,2018-04-20,call,AAPL180420C00090000,85.4,86.65,87.6,0.0,0.0,55.0,61.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-11 19:34:01,"{'contractSymbol': 'AAPL180420C00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 85.4, 'change': 0.0, 'percentChange': 0.0, 'volume': 55, 'openInterest': 61, 'bid': 86.65, 'ask': 87.6, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1515699241, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
90.0,2018-04-20,put,AAPL180420P00090000,0.02,0.0,0.07,0.0,0.0,699.0,1154.0,0.5117236328125,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-03 15:45:32,"{'contractSymbol': 'AAPL180420P00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': 0.0, 'percentChange': 0.0, 'volume': 699, 'openInterest': 1154, 'bid': 0.0, 'ask': 0.07, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1514994332, 'impliedVolatility': 0.5117236328125, 'inTheMoney': False}"
90.0,2018-06-15,call,AAPL180615C00090000,89.5,86.85,90.0,0.0,0.0,10.0,150.0,0.7087431469726562,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-16 15:20:31,"{'contractSymbol': 'AAPL180615C00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 89.5, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 150, 'bid': 86.85, 'ask': 90.0, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1516116031, 'impliedVolatility': 0.7087431469726562, 'inTheMoney': True}"
90.0,2018-06-15,put,AAPL180615P00090000,0.01,0.0,0.12,0.0,0.0,2.0,1438.0,0.46289599609375004,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 15:20:19,"{'contractSymbol': 'AAPL180615P00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 1438, 'bid': 0.0, 'ask': 0.12, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1516288819, 'impliedVolatility': 0.46289599609375004, 'inTheMoney': False}"
90.0,2018-07-20,put,AAPL180720P00090000,0.08,0.0,0.13,0.0,0.0,10.0,0.0,0.41992767578125,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-12-23 04:57:50,"{'contractSymbol': 'AAPL180720P00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 0.08, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 0, 'bid': 0.0, 'ask': 0.13, 'contractSize': 'REGULAR', 'expiration': 1532044800, 'lastTradeDate': 1514005070, 'impliedVolatility': 0.41992767578125, 'inTheMoney': False}"
90.0,2018-09-21,call,AAPL180921C00090000,85.8,84.5,86.05,0.0,0.0,2.0,17.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-11-09 20:56:58,"{'contractSymbol': 'AAPL180921C00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 85.8, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 17, 'bid': 84.5, 'ask': 86.05, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1510261018, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
90.0,2018-09-21,put,AAPL180921P00090000,0.07,0.05,0.14,-0.16999999,-70.83333,5.0,567.0,0.36524072265625,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 15:27:28,"{'contractSymbol': 'AAPL180921P00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 0.07, 'change': -0.16999999, 'percentChange': -70.83333, 'volume': 5, 'openInterest': 567, 'bid': 0.05, 'ask': 0.14, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1516375648, 'impliedVolatility': 0.36524072265625, 'inTheMoney': False}"
90.0,2019-01-18,call,AAPL190118C00090000,88.54,86.9,90.8,-1.4599991,-1.6222212,1.0,1889.0,0.49609878906250005,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:58:11,"{'contractSymbol': 'AAPL190118C00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 88.54, 'change': -1.4599991, 'percentChange': -1.6222212, 'volume': 1, 'openInterest': 1889, 'bid': 86.9, 'ask': 90.8, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516395491, 'impliedVolatility': 0.49609878906250005, 'inTheMoney': True}"
90.0,2019-01-18,put,AAPL190118P00090000,0.27,0.23,0.33,0.030000016,12.500008,46.0,4437.0,0.33789724609375,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 19:05:18,"{'contractSymbol': 'AAPL190118P00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 0.27, 'change': 0.030000016, 'percentChange': 12.500008, 'volume': 46, 'openInterest': 4437, 'bid': 0.23, 'ask': 0.33, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516388718, 'impliedVolatility': 0.33789724609375, 'inTheMoney': False}"
90.0,2020-01-17,call,AAPL200117C00090000,89.5,87.25,92.0,-1.5,-1.6483518,58.0,145.0,0.3913024737548828,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 15:44:53,"{'contractSymbol': 'AAPL200117C00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 89.5, 'change': -1.5, 'percentChange': -1.6483518, 'volume': 58, 'openInterest': 145, 'bid': 87.25, 'ask': 92.0, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1516376693, 'impliedVolatility': 0.3913024737548828, 'inTheMoney': True}"
90.0,2020-01-17,put,AAPL200117P00090000,1.0,0.55,1.8,0.25,33.333336,16.0,817.0,0.3293524096679687,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-12-29 20:56:26,"{'contractSymbol': 'AAPL200117P00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 1.0, 'change': 0.25, 'percentChange': 33.333336, 'volume': 16, 'openInterest': 817, 'bid': 0.55, 'ask': 1.8, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1514580986, 'impliedVolatility': 0.3293524096679687, 'inTheMoney': False}"
95.0,2018-02-16,call,AAPL180216C00095000,80.65,79.75,80.5,0.0,0.0,87.0,0.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-11-09 20:50:23,"{'contractSymbol': 'AAPL180216C00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 80.65, 'change': 0.0, 'percentChange': 0.0, 'volume': 87, 'openInterest': 0, 'bid': 79.75, 'ask': 80.5, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1510260623, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
95.0,2018-02-16,put,AAPL180216P00095000,0.01,0.0,0.02,0.0,0.0,10.0,1064.0,0.7656273437500001,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 14:38:30,"{'contractSymbol': 'AAPL180216P00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 1064, 'bid': 0.0, 'ask': 0.02, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1516286310, 'impliedVolatility': 0.7656273437500001, 'inTheMoney': False}"
95.0,2018-04-20,call,AAPL180420C00095000,79.0,81.6,82.6,0.0,0.0,3.0,3.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-10 19:03:22,"{'contractSymbol': 'AAPL180420C00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 79.0, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 3, 'bid': 81.6, 'ask': 82.6, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1515611002, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
95.0,2018-04-20,put,AAPL180420P00095000,0.02,0.02,0.07,0.0,0.0,112.0,2020.0,0.5117236328125,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 15:31:48,"{'contractSymbol': 'AAPL180420P00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': 0.0, 'percentChange': 0.0, 'volume': 112, 'openInterest': 2020, 'bid': 0.02, 'ask': 0.07, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1516289508, 'impliedVolatility': 0.5117236328125, 'inTheMoney': False}"
95.0,2018-06-15,call,AAPL180615C00095000,80.75,79.65,80.75,0.0,0.0,10.0,20.0,1.0000000000000003e-05,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-11-09 20:53:42,"{'contractSymbol': 'AAPL180615C00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 80.75, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 20, 'bid': 79.65, 'ask': 80.75, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1510260822, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
95.0,2018-06-15,put,AAPL180615P00095000,0.06,0.01,0.13,0.009999998,19.999996,5.0,1766.0,0.4335994140625,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 17:49:15,"{'contractSymbol': 'AAPL180615P00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 0.06, 'change': 0.009999998, 'percentChange': 19.999996, 'volume': 5, 'openInterest': 1766, 'bid': 0.01, 'ask': 0.13, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1516384155, 'impliedVolatility': 0.4335994140625, 'inTheMoney': False}"
95.0,2018-07-20,put,AAPL180720P00095000,0.18,0.12,0.25,0.0,0.0,80.0,0.0,0.42627526855468756,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2017-12-04 21:20:40,"{'contractSymbol': 'AAPL180720P00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 0.18, 'change': 0.0, 'percentChange': 0.0, 'volume': 80, 'openInterest': 0, 'bid': 0.12, 'ask': 0.25, 'contractSize': 'REGULAR', 'expiration': 1532044800, 'lastTradeDate': 1512422440, 'impliedVolatility': 0.42627526855468756, 'inTheMoney': False}"
